isoformUpregulated	isoformDownregulated	gene_id	gene_name	condition_1	condition_2
uc011lvf.1	uc004bas.2	chr9:103064359..103115259,-	TEX10	KIRC_ctrl	KIRC_cancer
uc011lvf.1	uc004bas.2	chr9:103064359..103115259,-	TEX10	KIRC_ctrl	KIRC_cancer
uc011lvf.1	uc004bas.2	chr9:103064359..103115259,-	TEX10	KIRC_ctrl	KIRC_cancer
uc011lvf.1	uc004bas.2	chr9:103064359..103115259,-	TEX10	KIRP_ctrl	KIRP_cancer
uc011lvf.1	uc004bas.2	chr9:103064359..103115259,-	TEX10	KIRP_ctrl	KIRP_cancer
uc011lvf.1	uc004bas.2	chr9:103064359..103115259,-	TEX10	KIRP_ctrl	KIRP_cancer
uc011lvf.1	uc004bas.2	chr9:103064359..103115259,-	TEX10	THCA_ctrl	THCA_cancer
uc011lvf.1	uc004bas.2	chr9:103064359..103115259,-	TEX10	THCA_ctrl	THCA_cancer
uc011lvf.1	uc004bas.2	chr9:103064359..103115259,-	TEX10	THCA_ctrl	THCA_cancer
uc004baz.1	uc004bay.1	chr9:103204188..103339914,+	TMEFF1	LUSC_ctrl	LUSC_cancer
uc004baz.1	uc004bay.1	chr9:103204188..103339914,+	TMEFF1	LUSC_ctrl	LUSC_cancer
uc004baz.1	uc004bay.1	chr9:103204188..103339914,+	TMEFF1	LUSC_ctrl	LUSC_cancer
uc004bcn.2	uc004bco.1	chr9:108006929..108200782,+	SLC44A1	LIHC_ctrl	LIHC_cancer
uc004bdr.3	uc004bds.3	chr9:111777416..111882225,-	C9orf5	HNSC_ctrl	HNSC_cancer
uc004bdr.3	uc004bds.3	chr9:111777416..111882225,-	C9orf5	HNSC_ctrl	HNSC_cancer
uc004bdr.3	uc004bds.3	chr9:111777416..111882225,-	C9orf5	LUSC_ctrl	LUSC_cancer
uc004bdr.3	uc004bds.3	chr9:111777416..111882225,-	C9orf5	LUSC_ctrl	LUSC_cancer
uc004bds.3	uc004bdr.3	chr9:111777416..111882225,-	C9orf5	THCA_ctrl	THCA_cancer
uc004bds.3	uc004bdr.3	chr9:111777416..111882225,-	C9orf5	THCA_ctrl	THCA_cancer
uc011lwd.1	uc004bed.2	chr9:112137974..112260593,-	PTPN3	KICH_ctrl	KICH_cancer
uc011lwd.1	uc004bed.2	chr9:112137974..112260593,-	PTPN3	KICH_ctrl	KICH_cancer
uc010mty.2	uc010mtz.2	chr9:113127531..113342160,-	SVEP1	LUSC_ctrl	LUSC_cancer
uc010mty.2	uc010mtz.2	chr9:113127531..113342160,-	SVEP1	LUSC_ctrl	LUSC_cancer
uc010mty.2	uc010mtz.2	chr9:113127531..113342160,-	SVEP1	LUSC_ctrl	LUSC_cancer
uc004bfl.2	uc004bfm.2	chr9:114393632..114416629,+	DNAJC25	BRCA_ctrl	BRCA_cancer
uc004bfl.2	uc004bfm.2	chr9:114393632..114416629,+	DNAJC25	BRCA_ctrl	BRCA_cancer
uc004bfl.2	uc004bfm.2	chr9:114393632..114416629,+	DNAJC25	BRCA_ctrl	BRCA_cancer
uc004bfl.2	uc004bfm.2	chr9:114393632..114416629,+	DNAJC25	KICH_ctrl	KICH_cancer
uc004bfl.2	uc004bfm.2	chr9:114393632..114416629,+	DNAJC25	KICH_ctrl	KICH_cancer
uc004bfl.2	uc004bfm.2	chr9:114393632..114416629,+	DNAJC25	KICH_ctrl	KICH_cancer
uc004bfy.2	uc011lwu.1	chr9:114980715..115095944,-	ROD1	KIRC_ctrl	KIRC_cancer
uc004bfy.2	uc011lwu.1	chr9:114980715..115095944,-	ROD1	KIRC_ctrl	KIRC_cancer
uc011lxc.1	uc004bgs.2	chr9:115927800..116037869,-	FKBP15	HNSC_ctrl	HNSC_cancer
uc011lxc.1	uc004bgs.2	chr9:115927800..116037869,-	FKBP15	HNSC_ctrl	HNSC_cancer
uc004bgr.2	uc004bgs.2	chr9:115927800..116037869,-	FKBP15	KIRC_ctrl	KIRC_cancer
uc004bgr.2	uc004bgs.2	chr9:115927800..116037869,-	FKBP15	KIRC_ctrl	KIRC_cancer
uc011lxh.1	uc004bia.2	chr9:116207011..116360017,+	RGS3	BRCA_ctrl	BRCA_cancer
uc004bia.2	uc011lxh.1	chr9:116207011..116360017,+	RGS3	HNSC_ctrl	HNSC_cancer
uc004bhw.2	uc004bia.2	chr9:116207011..116360017,+	RGS3	KICH_ctrl	KICH_cancer
uc011lxh.1	uc004bia.2	chr9:116207011..116360017,+	RGS3	KICH_ctrl	KICH_cancer
uc004bix.2	uc004biy.3	chr9:117164361..117267730,-	DFNB31	KIRP_ctrl	KIRP_cancer
uc004bix.2	uc004biz.3	chr9:117164361..117267730,-	DFNB31	KIRP_ctrl	KIRP_cancer
uc004bix.2	uc004biz.3	chr9:117164361..117267730,-	DFNB31	KIRP_ctrl	KIRP_cancer
uc004bix.2	uc004biz.3	chr9:117164361..117267730,-	DFNB31	KIRP_ctrl	KIRP_cancer
uc004bjf.3	uc004bjd.3	chr9:117373706..117408696,+	C9orf91	KIRP_ctrl	KIRP_cancer
uc004bjj.3	uc010mvf.2	chr9:117782806..117880486,-	TNC	BRCA_ctrl	BRCA_cancer
uc004bjj.3	uc010mvf.2	chr9:117782806..117880486,-	TNC	BRCA_ctrl	BRCA_cancer
uc004bjj.3	uc010mvf.2	chr9:117782806..117880486,-	TNC	COAD_ctrl	COAD_cancer
uc004bjj.3	uc010mvf.2	chr9:117782806..117880486,-	TNC	COAD_ctrl	COAD_cancer
uc004bjj.3	uc010mvf.2	chr9:117782806..117880486,-	TNC	HNSC_ctrl	HNSC_cancer
uc004bjj.3	uc010mvf.2	chr9:117782806..117880486,-	TNC	HNSC_ctrl	HNSC_cancer
uc004bjj.3	uc010mvf.2	chr9:117782806..117880486,-	TNC	LUAD_ctrl	LUAD_cancer
uc004bjj.3	uc010mvf.2	chr9:117782806..117880486,-	TNC	LUAD_ctrl	LUAD_cancer
uc004bjj.3	uc010mvf.2	chr9:117782806..117880486,-	TNC	LUSC_ctrl	LUSC_cancer
uc004bjj.3	uc010mvf.2	chr9:117782806..117880486,-	TNC	LUSC_ctrl	LUSC_cancer
uc004bjj.3	uc010mvf.2	chr9:117782806..117880486,-	TNC	STAD_ctrl	STAD_cancer
uc004bjj.3	uc010mvf.2	chr9:117782806..117880486,-	TNC	STAD_ctrl	STAD_cancer
uc004bkb.2	uc004bjz.2	chr9:120466460..120479764,+	TLR4	KIRP_ctrl	KIRP_cancer
uc004bkb.2	uc004bjz.2	chr9:120466460..120479764,+	TLR4	KIRP_ctrl	KIRP_cancer
uc004bkb.2	uc004bjz.2	chr9:120466460..120479764,+	TLR4	KIRP_ctrl	KIRP_cancer
uc004bkb.2	uc004bjz.2	chr9:120466460..120479764,+	TLR4	LIHC_ctrl	LIHC_cancer
uc004bkb.2	uc004bjz.2	chr9:120466460..120479764,+	TLR4	LIHC_ctrl	LIHC_cancer
uc004bkb.2	uc004bjz.2	chr9:120466460..120479764,+	TLR4	LIHC_ctrl	LIHC_cancer
uc003zgd.2	uc003zga.3	chr9:121039..179075,-	CBWD1	HNSC_ctrl	HNSC_cancer
uc003zgd.2	uc003zga.3	chr9:121039..179075,-	CBWD1	HNSC_ctrl	HNSC_cancer
uc010mvi.2	uc004bkf.2	chr9:123151148..123342437,-	CDK5RAP2	BRCA_ctrl	BRCA_cancer
uc010mvi.2	uc004bkf.2	chr9:123151148..123342437,-	CDK5RAP2	BRCA_ctrl	BRCA_cancer
uc010mvi.2	uc004bkf.2	chr9:123151148..123342437,-	CDK5RAP2	THCA_ctrl	THCA_cancer
uc010mvi.2	uc004bkf.2	chr9:123151148..123342437,-	CDK5RAP2	THCA_ctrl	THCA_cancer
uc004bkt.2	uc011lyf.1	chr9:123617931..123639606,-	PHF19	BRCA_ctrl	BRCA_cancer
uc004bkt.2	uc011lyf.1	chr9:123617931..123639606,-	PHF19	BRCA_ctrl	BRCA_cancer
uc004bkt.2	uc011lyf.1	chr9:123617931..123639606,-	PHF19	KIRP_ctrl	KIRP_cancer
uc004bkt.2	uc011lyf.1	chr9:123617931..123639606,-	PHF19	KIRP_ctrl	KIRP_cancer
uc004bkt.2	uc011lyf.1	chr9:123617931..123639606,-	PHF19	LUAD_ctrl	LUAD_cancer
uc004bkt.2	uc011lyf.1	chr9:123617931..123639606,-	PHF19	LUAD_ctrl	LUAD_cancer
uc004bkt.2	uc011lyf.1	chr9:123617931..123639606,-	PHF19	LUSC_ctrl	LUSC_cancer
uc004bkt.2	uc011lyf.1	chr9:123617931..123639606,-	PHF19	LUSC_ctrl	LUSC_cancer
uc004bkt.2	uc011lyf.1	chr9:123617931..123639606,-	PHF19	THCA_ctrl	THCA_cancer
uc004bkt.2	uc011lyf.1	chr9:123617931..123639606,-	PHF19	THCA_ctrl	THCA_cancer
uc004bne.3	uc010mwc.1	chr9:125611732..125667562,-	RC3H2	KICH_ctrl	KICH_cancer
uc011lzj.1	uc011lzh.1	chr9:125703112..125867146,+	RABGAP1	KIRC_ctrl	KIRC_cancer
uc011lzj.1	uc011lzh.1	chr9:125703112..125867146,+	RABGAP1	KIRC_ctrl	KIRC_cancer
uc011lzj.1	uc011lzh.1	chr9:125703112..125867146,+	RABGAP1	STAD_ctrl	STAD_cancer
uc011lzj.1	uc011lzh.1	chr9:125703112..125867146,+	RABGAP1	STAD_ctrl	STAD_cancer
uc011lzj.1	uc011lzh.1	chr9:125703112..125867146,+	RABGAP1	THCA_ctrl	THCA_cancer
uc011lzj.1	uc011lzh.1	chr9:125703112..125867146,+	RABGAP1	THCA_ctrl	THCA_cancer
uc004boa.1	uc004bnz.1	chr9:126141933..126692417,-	DENND1A	HNSC_ctrl	HNSC_cancer
uc004boa.1	uc004bnz.1	chr9:126141933..126692417,-	DENND1A	LUSC_ctrl	LUSC_cancer
uc004bow.2	uc004bov.2	chr9:127539437..127577157,+	OLFML2A	THCA_ctrl	THCA_cancer
uc004bow.2	uc004bov.2	chr9:127539437..127577157,+	OLFML2A	THCA_ctrl	THCA_cancer
uc010mws.2	uc004bpc.2	chr9:127640574..127703386,-	GOLGA1	THCA_ctrl	THCA_cancer
uc010mws.2	uc004bpc.2	chr9:127640574..127703386,-	GOLGA1	THCA_ctrl	THCA_cancer
uc004bpt.2	uc004bpr.2	chr9:128024111..128127289,+	GAPVD1	KIRC_ctrl	KIRC_cancer
uc004bpt.2	uc004bpr.2	chr9:128024111..128127289,+	GAPVD1	KIRC_ctrl	KIRC_cancer
uc011lzu.1	uc004bpv.2	chr9:128199674..128469513,-	MAPKAP1	THCA_ctrl	THCA_cancer
uc004brg.1	uc004brb.1	chr9:130213792..130265778,+	LRSAM1	KIRC_ctrl	KIRC_cancer
uc004brg.1	uc004brb.1	chr9:130213792..130265778,+	LRSAM1	KIRC_ctrl	KIRC_cancer
uc011mak.1	uc004bsa.2	chr9:130500597..130541048,-	SH2D3C	KIRP_ctrl	KIRP_cancer
uc011mak.1	uc004bsa.2	chr9:130500597..130541048,-	SH2D3C	KIRP_ctrl	KIRP_cancer
uc004bsg.1	uc004bsi.1	chr9:130556876..130576556,+	FPGS	BRCA_ctrl	BRCA_cancer
uc004bsi.1	uc004bsg.1	chr9:130556876..130576556,+	FPGS	KIRP_ctrl	KIRP_cancer
uc004btb.2	uc004bte.2	chr9:130830479..130871523,+	SLC25A25	BRCA_ctrl	BRCA_cancer
uc004btb.2	uc004bte.2	chr9:130830479..130871523,+	SLC25A25	HNSC_ctrl	HNSC_cancer
uc004btb.2	uc004bte.2	chr9:130830479..130871523,+	SLC25A25	LUAD_ctrl	LUAD_cancer
uc004btb.2	uc004bte.2	chr9:130830479..130871523,+	SLC25A25	LUSC_ctrl	LUSC_cancer
uc004btb.2	uc004bte.2	chr9:130830479..130871523,+	SLC25A25	THCA_ctrl	THCA_cancer
uc003zky.3	uc010mhx.2	chr9:13105709..13279563,-	MPDZ	KIRP_ctrl	KIRP_cancer
uc003zky.3	uc010mhx.2	chr9:13105709..13279563,-	MPDZ	KIRP_ctrl	KIRP_cancer
uc004buu.2	uc004but.2	chr9:131102840..131123501,+	SLC27A4	THCA_ctrl	THCA_cancer
uc004buu.2	uc004but.2	chr9:131102840..131123501,+	SLC27A4	THCA_ctrl	THCA_cancer
uc010myl.2	uc010myj.2	chr9:131549510..131572710,+	TBC1D13	COAD_ctrl	COAD_cancer
uc010myl.2	uc010myj.2	chr9:131549510..131572710,+	TBC1D13	LUSC_ctrl	LUSC_cancer
uc010myl.2	uc010myj.2	chr9:131549510..131572710,+	TBC1D13	THCA_ctrl	THCA_cancer
uc004bxb.2	uc004bxa.2	chr9:131798923..131834350,+	FAM73B	COAD_ctrl	COAD_cancer
uc004bxf.2	uc004bxc.2	chr9:131843383..131852716,+	DOLPP1	COAD_ctrl	COAD_cancer
uc004bxf.2	uc004bxc.2	chr9:131843383..131852716,+	DOLPP1	COAD_ctrl	COAD_cancer
uc004bxd.2	uc004bxc.2	chr9:131843383..131852716,+	DOLPP1	LUAD_ctrl	LUAD_cancer
uc004bxq.2	uc004bxn.1	chr9:131873244..131911223,+	PPP2R4	KIRC_ctrl	KIRC_cancer
uc004bxq.2	uc004bxn.1	chr9:131873244..131911223,+	PPP2R4	KIRC_ctrl	KIRC_cancer
uc004bxq.2	uc004bxn.1	chr9:131873244..131911223,+	PPP2R4	KIRC_ctrl	KIRC_cancer
uc004bxp.2	uc004bxn.1	chr9:131873244..131911223,+	PPP2R4	KIRP_ctrl	KIRP_cancer
uc004bxp.2	uc004bxn.1	chr9:131873244..131911223,+	PPP2R4	KIRP_ctrl	KIRP_cancer
uc004bxp.2	uc004bxn.1	chr9:131873244..131911223,+	PPP2R4	KIRP_ctrl	KIRP_cancer
uc004cbx.1	uc004cby.1	chr9:135753750..135765421,+	C9orf9	KICH_ctrl	KICH_cancer
uc004cbx.1	uc004cby.1	chr9:135753750..135765421,+	C9orf9	KICH_ctrl	KICH_cancer
uc004cbx.1	uc004cby.1	chr9:135753750..135765421,+	C9orf9	KIRP_ctrl	KIRP_cancer
uc004cbx.1	uc004cby.1	chr9:135753750..135765421,+	C9orf9	KIRP_ctrl	KIRP_cancer
uc011mcq.1	uc004cca.2	chr9:135766735..135820020,-	TSC1	KICH_ctrl	KICH_cancer
uc011mcq.1	uc004cca.2	chr9:135766735..135820020,-	TSC1	KIRP_ctrl	KIRP_cancer
uc004ccc.1	uc004cca.2	chr9:135766735..135820020,-	TSC1	LUSC_ctrl	LUSC_cancer
uc011mcq.1	uc004cca.2	chr9:135766735..135820020,-	TSC1	THCA_ctrl	THCA_cancer
uc010nad.2	uc004ccz.2	chr9:136080667..136084628,-	OBP2B	BRCA_ctrl	BRCA_cancer
uc010nad.2	uc004ccz.2	chr9:136080667..136084628,-	OBP2B	BRCA_ctrl	BRCA_cancer
uc010nad.2	uc004ccz.2	chr9:136080667..136084628,-	OBP2B	BRCA_ctrl	BRCA_cancer
uc010nag.1	uc004cda.1	chr9:136130563..136150630,-	ABO	COAD_ctrl	COAD_cancer
uc010nag.1	uc004cda.1	chr9:136130563..136150630,-	ABO	COAD_ctrl	COAD_cancer
uc011mcz.1	uc004cda.1	chr9:136130563..136150630,-	ABO	COAD_ctrl	COAD_cancer
uc011mcz.1	uc004cda.1	chr9:136130563..136150630,-	ABO	HNSC_ctrl	HNSC_cancer
uc011mcz.1	uc004cda.1	chr9:136130563..136150630,-	ABO	KIRC_ctrl	KIRC_cancer
uc011mcz.1	uc004cda.1	chr9:136130563..136150630,-	ABO	KIRP_ctrl	KIRP_cancer
uc004cfh.1	uc004cfg.1	chr9:137772658..137779366,+	FCN2	LIHC_ctrl	LIHC_cancer
uc004cfh.1	uc004cfg.1	chr9:137772658..137779366,+	FCN2	LIHC_ctrl	LIHC_cancer
uc010nar.2	uc004cfk.3	chr9:137967089..138013031,+	OLFM1	LUSC_ctrl	LUSC_cancer
uc010nar.2	uc004cfk.3	chr9:137967089..138013031,+	OLFM1	LUSC_ctrl	LUSC_cancer
uc010nbg.2	uc004cgr.3	chr9:138700334..138799005,-	CAMSAP1	THCA_ctrl	THCA_cancer
uc011mdu.1	uc004chd.2	chr9:139221932..139254057,+	GPSM1	KICH_ctrl	KICH_cancer
uc011mdu.1	uc004chd.2	chr9:139221932..139254057,+	GPSM1	KICH_ctrl	KICH_cancer
uc004cil.2	uc004cik.2	chr9:139607024..139619169,+	FAM69B	KIRP_ctrl	KIRP_cancer
uc004ckc.2	uc004ckb.2	chr9:139846772..139849948,+	LCN12	KICH_ctrl	KICH_cancer
uc004ckc.2	uc004ckb.2	chr9:139846772..139849948,+	LCN12	KICH_ctrl	KICH_cancer
uc004ckc.2	uc004ckb.2	chr9:139846772..139849948,+	LCN12	KICH_ctrl	KICH_cancer
uc004ckc.2	uc004ckb.2	chr9:139846772..139849948,+	LCN12	KICH_ctrl	KICH_cancer
uc004cla.3	uc010ncb.2	chr9:139971953..139978989,+	UAP1L1	LUAD_ctrl	LUAD_cancer
uc004cla.3	uc010ncb.2	chr9:139971953..139978989,+	UAP1L1	LUAD_ctrl	LUAD_cancer
uc004clw.2	uc004cly.2	chr9:140100119..140113812,+	NDOR1	HNSC_ctrl	HNSC_cancer
uc004cmt.3	uc004cmp.2	chr9:140201348..140317714,-	EXD3	KICH_ctrl	KICH_cancer
uc004cmt.3	uc004cmp.2	chr9:140201348..140317714,-	EXD3	KICH_ctrl	KICH_cancer
uc004cmt.3	uc004cmp.2	chr9:140201348..140317714,-	EXD3	LUSC_ctrl	LUSC_cancer
uc004cmt.3	uc004cmp.2	chr9:140201348..140317714,-	EXD3	LUSC_ctrl	LUSC_cancer
uc004cmt.3	uc004cms.2	chr9:140201348..140317714,-	EXD3	LUSC_ctrl	LUSC_cancer
uc004cmt.3	uc004cmp.2	chr9:140201348..140317714,-	EXD3	STAD_ctrl	STAD_cancer
uc004cmt.3	uc004cmp.2	chr9:140201348..140317714,-	EXD3	STAD_ctrl	STAD_cancer
uc004cmt.3	uc004cms.2	chr9:140201348..140317714,-	EXD3	STAD_ctrl	STAD_cancer
uc011mfa.1	uc010ncj.1	chr9:140354405..140444986,-	PNPLA7	BRCA_ctrl	BRCA_cancer
uc011mfa.1	uc010ncj.1	chr9:140354405..140444986,-	PNPLA7	BRCA_ctrl	BRCA_cancer
uc011mfa.1	uc010ncj.1	chr9:140354405..140444986,-	PNPLA7	COAD_ctrl	COAD_cancer
uc011mfa.1	uc010ncj.1	chr9:140354405..140444986,-	PNPLA7	COAD_ctrl	COAD_cancer
uc003zlu.2	uc011lmt.1	chr9:15422782..15465830,+	SNAPC3	STAD_ctrl	STAD_cancer
uc003zlt.2	uc003zlu.2	chr9:15422782..15465830,+	SNAPC3	THCA_ctrl	THCA_cancer
uc003zlt.2	uc003zlu.2	chr9:15422782..15465830,+	SNAPC3	THCA_ctrl	THCA_cancer
uc003zlz.3	uc003zlw.3	chr9:15464066..15511003,-	PSIP1	COAD_ctrl	COAD_cancer
uc003zlz.3	uc003zlw.3	chr9:15464066..15511003,-	PSIP1	COAD_ctrl	COAD_cancer
uc003zlz.3	uc003zlw.3	chr9:15464066..15511003,-	PSIP1	LUSC_ctrl	LUSC_cancer
uc003zlz.3	uc003zlw.3	chr9:15464066..15511003,-	PSIP1	LUSC_ctrl	LUSC_cancer
uc011lmy.1	uc003zna.2	chr9:17578953..17797120,+	SH3GL2	KIRP_ctrl	KIRP_cancer
uc003znf.3	uc003zne.3	chr9:18474104..18910945,+	ADAMTSL1	KIRC_ctrl	KIRC_cancer
uc003znf.3	uc003zne.3	chr9:18474104..18910945,+	ADAMTSL1	KIRC_ctrl	KIRC_cancer
uc003zhg.2	uc011llw.1	chr9:2015342..2193621,+	SMARCA2	KICH_ctrl	KICH_cancer
uc003zhg.2	uc011llw.1	chr9:2015342..2193621,+	SMARCA2	KICH_ctrl	KICH_cancer
uc003zhg.2	uc011llw.1	chr9:2015342..2193621,+	SMARCA2	KIRC_ctrl	KIRC_cancer
uc003zhg.2	uc011llw.1	chr9:2015342..2193621,+	SMARCA2	KIRC_ctrl	KIRC_cancer
uc003zoh.1	uc003zog.1	chr9:20658309..20995954,+	KIAA1797	THCA_ctrl	THCA_cancer
uc003zoh.1	uc003zog.1	chr9:20658309..20995954,+	KIAA1797	THCA_ctrl	THCA_cancer
uc003zgk.2	uc003zgf.2	chr9:214865..465259,+	DOCK8	KIRC_ctrl	KIRC_cancer
uc003zgk.2	uc003zgf.2	chr9:214865..465259,+	DOCK8	KIRC_ctrl	KIRC_cancer
uc003zgk.2	uc003zgf.2	chr9:214865..465259,+	DOCK8	LUSC_ctrl	LUSC_cancer
uc003zgk.2	uc003zgf.2	chr9:214865..465259,+	DOCK8	LUSC_ctrl	LUSC_cancer
uc003zpl.2	uc003zpk.2	chr9:21967752..21994490,-	CDKN2A	LUSC_ctrl	LUSC_cancer
uc003zpl.2	uc003zpk.2	chr9:21967752..21994490,-	CDKN2A	LUSC_ctrl	LUSC_cancer
uc011lnp.1	uc003zqi.3	chr9:27109147..27230171,+	TEK	LUSC_ctrl	LUSC_cancer
uc011lnp.1	uc003zqi.3	chr9:27109147..27230171,+	TEK	LUSC_ctrl	LUSC_cancer
uc003zto.1	uc003ztq.1	chr9:33921691..34048947,-	UBAP2	KIRC_ctrl	KIRC_cancer
uc003zto.1	uc003ztq.1	chr9:33921691..34048947,-	UBAP2	KIRC_ctrl	KIRC_cancer
uc003zto.1	uc003ztq.1	chr9:33921691..34048947,-	UBAP2	KIRP_ctrl	KIRP_cancer
uc003zto.1	uc003ztq.1	chr9:33921691..34048947,-	UBAP2	KIRP_ctrl	KIRP_cancer
uc003zwd.2	uc003zwf.2	chr9:35088687..35096579,-	PIGO	KICH_ctrl	KICH_cancer
uc003zwd.2	uc003zwf.2	chr9:35088687..35096579,-	PIGO	KICH_ctrl	KICH_cancer
uc003zwd.2	uc003zwf.2	chr9:35088687..35096579,-	PIGO	LUSC_ctrl	LUSC_cancer
uc003zwd.2	uc003zwf.2	chr9:35088687..35096579,-	PIGO	LUSC_ctrl	LUSC_cancer
uc003zxx.1	uc003zxw.2	chr9:35736864..35749983,-	GBA2	COAD_ctrl	COAD_cancer
uc003zxx.1	uc003zxw.2	chr9:35736864..35749983,-	GBA2	COAD_ctrl	COAD_cancer
uc003zxx.1	uc003zxw.2	chr9:35736864..35749983,-	GBA2	COAD_ctrl	COAD_cancer
uc003zxx.1	uc003zxw.2	chr9:35736864..35749983,-	GBA2	KIRC_ctrl	KIRC_cancer
uc003zxx.1	uc003zxw.2	chr9:35736864..35749983,-	GBA2	KIRC_ctrl	KIRC_cancer
uc003zxx.1	uc003zxw.2	chr9:35736864..35749983,-	GBA2	KIRC_ctrl	KIRC_cancer
uc003zyu.3	uc003zyv.2	chr9:36036910..36124451,+	RECK	KICH_ctrl	KICH_cancer
uc003zyu.3	uc003zyv.2	chr9:36036910..36124451,+	RECK	KICH_ctrl	KICH_cancer
uc011lpl.1	uc010mli.2	chr9:36214441..36277041,-	GNE	KICH_ctrl	KICH_cancer
uc011lpl.1	uc010mli.2	chr9:36214441..36277041,-	GNE	KICH_ctrl	KICH_cancer
uc011lpl.1	uc010mli.2	chr9:36214441..36277041,-	GNE	KIRC_ctrl	KIRC_cancer
uc011lpl.1	uc010mli.2	chr9:36214441..36277041,-	GNE	KIRC_ctrl	KIRC_cancer
uc011lqh.1	uc003zzq.2	chr9:37120469..37358143,+	ZCCHC7	KIRP_ctrl	KIRP_cancer
uc011lqh.1	uc003zzq.2	chr9:37120469..37358143,+	ZCCHC7	KIRP_ctrl	KIRP_cancer
uc011lqh.1	uc003zzq.2	chr9:37120469..37358143,+	ZCCHC7	THCA_ctrl	THCA_cancer
uc011lqh.1	uc003zzq.2	chr9:37120469..37358143,+	ZCCHC7	THCA_ctrl	THCA_cancer
uc004aad.2	uc004aab.2	chr9:37510890..37588929,-	FBXO10	THCA_ctrl	THCA_cancer
uc004aad.2	uc004aab.2	chr9:37510890..37588929,-	FBXO10	THCA_ctrl	THCA_cancer
uc004aai.2	uc004aaj.2	chr9:37753802..37778968,+	RG9MTD3	KICH_ctrl	KICH_cancer
uc004aai.2	uc004aaj.2	chr9:37753802..37778968,+	RG9MTD3	KICH_ctrl	KICH_cancer
uc004aao.2	uc010mlz.2	chr9:37800551..37867663,+	DCAF10	HNSC_ctrl	HNSC_cancer
uc004aao.2	uc010mlz.2	chr9:37800551..37867663,+	DCAF10	LUSC_ctrl	LUSC_cancer
uc004aav.2	uc004aar.1	chr9:37877572..37904350,-	MCART1	KICH_ctrl	KICH_cancer
uc004aav.2	uc004aar.1	chr9:37877572..37904350,-	MCART1	KICH_ctrl	KICH_cancer
uc004aav.2	uc004aar.1	chr9:37877572..37904350,-	MCART1	KICH_ctrl	KICH_cancer
uc010mgx.1	uc003zgn.1	chr9:470294..746104,+	KANK1	KICH_ctrl	KICH_cancer
uc010mgx.1	uc003zgn.1	chr9:470294..746104,+	KANK1	KICH_ctrl	KICH_cancer
uc010mgx.1	uc003zgn.1	chr9:470294..746104,+	KANK1	KIRC_ctrl	KIRC_cancer
uc010mgx.1	uc003zgn.1	chr9:470294..746104,+	KANK1	KIRC_ctrl	KIRC_cancer
uc010mgx.1	uc003zgn.1	chr9:470294..746104,+	KANK1	KIRP_ctrl	KIRP_cancer
uc010mgx.1	uc003zgn.1	chr9:470294..746104,+	KANK1	KIRP_ctrl	KIRP_cancer
uc010mgx.1	uc003zgn.1	chr9:470294..746104,+	KANK1	LUSC_ctrl	LUSC_cancer
uc010mgx.1	uc003zgn.1	chr9:470294..746104,+	KANK1	LUSC_ctrl	LUSC_cancer
uc003zip.1	uc003ziq.1	chr9:4711158..4742043,-	AK3	COAD_ctrl	COAD_cancer
uc003zip.1	uc003ziq.1	chr9:4711158..4742043,-	AK3	COAD_ctrl	COAD_cancer
uc003zir.1	uc003ziq.1	chr9:4711158..4742043,-	AK3	COAD_ctrl	COAD_cancer
uc003zir.1	uc003ziq.1	chr9:4711158..4742043,-	AK3	KICH_ctrl	KICH_cancer
uc003zir.1	uc003ziq.1	chr9:4711158..4742043,-	AK3	KIRP_ctrl	KIRP_cancer
uc003zir.1	uc003ziq.1	chr9:4711158..4742043,-	AK3	STAD_ctrl	STAD_cancer
uc003zir.1	uc003ziq.1	chr9:4711158..4742043,-	AK3	THCA_ctrl	THCA_cancer
uc003zis.2	uc010mhl.1	chr9:4792834..4885917,+	RCL1	LIHC_ctrl	LIHC_cancer
uc003zis.2	uc010mhl.1	chr9:4792834..4885917,+	RCL1	LIHC_ctrl	LIHC_cancer
uc010mht.2	uc003zjq.3	chr9:5919010..6008003,-	KIAA2026	THCA_ctrl	THCA_cancer
uc011lml.1	uc003zkh.2	chr9:6716495..7175647,+	KDM4C	KIRC_ctrl	KIRC_cancer
uc011lml.1	uc003zkh.2	chr9:6716495..7175647,+	KDM4C	KIRC_ctrl	KIRC_cancer
uc011lml.1	uc003zke.2	chr9:6716495..7175647,+	KDM4C	LIHC_ctrl	LIHC_cancer
uc011lml.1	uc003zke.2	chr9:6716495..7175647,+	KDM4C	LIHC_ctrl	LIHC_cancer
uc011lml.1	uc003zke.2	chr9:6716495..7175647,+	KDM4C	LIHC_ctrl	LIHC_cancer
uc011lml.1	uc003zkh.2	chr9:6716495..7175647,+	KDM4C	THCA_ctrl	THCA_cancer
uc011lml.1	uc003zkh.2	chr9:6716495..7175647,+	KDM4C	THCA_ctrl	THCA_cancer
uc011lrr.1	uc004aha.2	chr9:71650479..71715094,+	FXN	HNSC_ctrl	HNSC_cancer
uc010mom.1	uc011lrv.1	chr9:71736224..71870118,+	TJP2	KIRC_ctrl	KIRC_cancer
uc010mom.1	uc011lrv.1	chr9:71736224..71870118,+	TJP2	KIRC_ctrl	KIRC_cancer
